x,kuiz1,kuiz2,delta,theta,alpha,beta,beta1,beta2,gamma
41.774,0.48354078586094873,0.06667764738654813,0.5108497956655841,0.27972645943295876,0.07477745392315822,0.07939939295400322,0.04765284466906279,0.03174654828494042,0.03419699901706486
42.024,0.4651748824148025,0.0774287683709715,0.4991410112305739,0.24405686671318594,0.08869708729071939,0.09736160811373036,0.05720815178068325,0.04015345633304709,0.047681843762213176
42.274,0.42086019040613415,0.07803954906470369,0.4260852118529664,0.21488433112146416,0.1303414813848375,0.11000402741109921,0.055503679452720986,0.05450034795837822,0.05951070912150167
42.524,0.38374676075466846,0.07266826908837613,0.3491858143711576,0.20045327884076766,0.17958340034203757,0.12251116678981905,0.06303518970027272,0.05947597708954629,0.05287456060826502
42.774,0.35719376649100326,0.08439312739360592,0.3333069091999174,0.1820698407981248,0.22628409215726325,0.16202423795048593,0.09858848402860111,0.06343575392188482,0.048093857460515844
43.024,0.30367658278987636,0.09274757156486771,0.2944213216504138,0.16454912776151298,0.26512853217284055,0.21434348370024375,0.1397822920414767,0.07456119165876697,0.053511589613341445
43.274,0.2814271852040138,0.08328725853996517,0.246551632399663,0.2171111092193813,0.24651976652189236,0.22684338513791294,0.14765219947648858,0.07919118566142434,0.05466801993224664
43.524,0.399192861973957,0.0717723020221781,0.28843148781253647,0.31082687147709703,0.1645646904904979,0.1790776119267266,0.11698202632675614,0.062095585599970485,0.046204367350638195
43.774,0.5375004437668892,0.06700720973068816,0.35345754543430347,0.3392484227332078,0.10059417875863838,0.13236558781625635,0.08709513327564374,0.04527045454061257,0.04166410628118395
44.024,0.5871965181255898,0.058685042474857466,0.3920226532054869,0.3306943020552031,0.07403700598477746,0.1146817204224539,0.07308962783773199,0.04159209258472197,0.04587455057469982
44.274,0.5323454955947002,0.04353252343793694,0.3861023499558893,0.343577937267464,0.0720956387839432,0.11901162419707033,0.07510082743879502,0.043910796758275306,0.05153724874185522
44.524,0.41160212993456896,0.04273417782468287,0.34256222723448676,0.37633504485111574,0.09195371291169044,0.12711627622048619,0.08764839970238603,0.039467876518100166,0.047752050191311
44.774,0.3273379557774895,0.05179574960905494,0.30513206377430474,0.4026696687634647,0.11197889491417398,0.12628766183680404,0.0942517979893407,0.03203586384746337,0.04328893854566383
45.024,0.2768080397234084,0.05041707740436841,0.2716141466603269,0.4266394121662065,0.11215081448209434,0.12380480940112523,0.0937348118373162,0.030069997563809008,0.04652340376239959
45.274,0.24092120611853238,0.04081390198107122,0.2279625713330596,0.43094934192419065,0.10185511446731553,0.12960682602826606,0.09543596525870726,0.03417086076955885,0.050231519359400185
45.524,0.2143612454652709,0.042519675909395996,0.22476889492150837,0.3874912842807794,0.10136428859839897,0.1513789142970062,0.10943238960239543,0.04194652469461081,0.04522609248309516
45.774,0.21594172120719235,0.06479392361308992,0.30234651224387504,0.3122011662168448,0.10710984875218452,0.1831457469672822,0.12762605739470342,0.05551968957257882,0.03613601650562954
46.024,0.2590309416605717,0.09339348819371733,0.38563394977042165,0.2552243156993609,0.10067116197637829,0.205519082032163,0.12915380050144157,0.07636528153072136,0.0332450080406662
46.274,0.31388893026618486,0.10655476797102953,0.40138056887535867,0.24929372257302831,0.0988735897808172,0.1946235165342826,0.10221000417979247,0.0924135123544901,0.037641955244678046
46.524,0.3567652257455045,0.0911352875099236,0.3832942388429751,0.2573503561239471,0.13263983585576805,0.14253673894122357,0.060770439042476726,0.08176629989874684,0.037916968646811475
46.774,0.4249441489189226,0.07099003340795733,0.40414543276201703,0.2317316523817074,0.1611842917573598,0.09785543086865599,0.039844337898154635,0.05801109297050135,0.03306595296942836
47.024,0.482527338237127,0.06654910034843757,0.4528427620841773,0.20257043959866813,0.1675572182036036,0.09088227145078594,0.04555128610436626,0.04533098534641967,0.034977042507557635
47.274,0.44247863416577854,0.07021278481261026,0.4401240878971867,0.19206677723825788,0.17708163035749006,0.11377968170837117,0.06754607058737742,0.04623361112099377,0.04647072987465418
47.524,0.2849024996325687,0.08034383672905755,0.3123192112907037,0.211070892478257,0.21215932690214628,0.1670544058260692,0.10773813898393438,0.05931626684213489,0.05773739980461593
47.774,0.1319325265567208,0.08741255415837171,0.14542266656466438,0.31546380294268545,0.21912634833101935,0.23957338875908418,0.16714079733111906,0.0724325914279651,0.055863522094966256
48.024,0.0704754838345404,0.08193414519319979,0.06840944197697416,0.45261466295620595,0.15289259897530227,0.2681844855684917,0.19837526491162646,0.06980922065686532,0.047272429718343535
48.274,0.061057127757915226,0.06746373891514341,0.07121088801935249,0.5105822355785592,0.1014243264910913,0.22452788421679318,0.1661433998996024,0.05838448431719083,0.045330741273674716
48.524,0.08097051802282676,0.05000661413090301,0.10993987416674986,0.47968150365933365,0.1413852098198038,0.16027958379617208,0.10536023912573064,0.05491934467044143,0.050109834606039606
48.774,0.12477990030698957,0.033969785178246205,0.14743686097754213,0.3937832683965816,0.22642138695809014,0.12820458379816055,0.06486333672534055,0.06334124707282003,0.057385982697604324
49.024,0.15126715784415334,0.030899586721866126,0.18620411751958138,0.28957631118687704,0.2754819132000003,0.13467740310515144,0.05895663892553554,0.07572076417961592,0.06571268613058398
49.274,0.16837240640766418,0.04832601375919227,0.287878018979396,0.20538718771151768,0.2655873450510274,0.1439972955932522,0.06766079926963338,0.07633649632361883,0.0688927767677371
49.524,0.21658030773927833,0.06917636580569642,0.3558277181104162,0.22453928536370357,0.20843190713252174,0.13752553367568107,0.07477733023883525,0.06274820343684587,0.05901609086293741
49.774,0.2642185452960534,0.07522323423203432,0.34217942121230566,0.30780771431703285,0.14669299335807315,0.13746118407088687,0.08119518154602347,0.056266002524863384,0.04952336990240671
50.024,0.286614912500139,0.06964640259391933,0.33959687048592535,0.34878190745779475,0.10049075264599656,0.14800663680818016,0.08797815213774525,0.06002848467043489,0.046873388847446906
50.274,0.28870516301613536,0.057491754144190804,0.3322538318214282,0.3164783979343416,0.09165169412006645,0.16233503821835413,0.09474289951744624,0.0675921387009079,0.04510394549161814
50.524,0.2774474823339937,0.05425261450472082,0.3012972118215157,0.30115499328987544,0.10544197470168165,0.1946193928449632,0.11598025056478573,0.0786391422801775,0.042925530896674516
50.774,0.21878555415942874,0.07847851166221935,0.21318477242839898,0.3310539134138738,0.1325843210451887,0.25396153828364937,0.15903649250518745,0.09492504577846199,0.04842465579243148
51.024,0.15492982053691806,0.13735046066602224,0.12320900678221997,0.31110187596708333,0.19453621134434662,0.29597733281860655,0.19246773762400246,0.10350959519460413,0.06511765313639435
51.274,0.19684039983370194,0.18170415740800516,0.12766525897767708,0.279070343765258,0.23732378253778458,0.27037175514436956,0.17972774022164226,0.09064401492272738,0.0777295905970068
51.524,0.32678868909690373,0.17378919140674148,0.14715222116321544,0.3452527143097578,0.20585377867615595,0.21684812719210847,0.14455025182982256,0.0722978753622859,0.07734114268516043
51.774,0.4758760460779788,0.13723262453265306,0.21859695971856746,0.39171577908899763,0.1353189812296964,0.17502949311551594,0.11905949701556906,0.05596999609994686,0.06913373700454296
52.024,0.5964680305173394,0.10808680321584713,0.3498254232219747,0.3375279759844992,0.0914349537303563,0.1473731586971785,0.10634669858964485,0.041026460107533684,0.05798664115217142
52.274,0.6611965748608557,0.095690158874713,0.45499955880382964,0.2631078530742819,0.08889905395630619,0.13209205043301592,0.09905628527119517,0.033035765161820704,0.05125381233277393
52.524,0.6167967484500946,0.10659406195886713,0.457891829717344,0.21450104096173622,0.1279687818867983,0.13632281612150524,0.09495337444172065,0.041369441679784534,0.05564978506015105
52.774,0.3945418843680798,0.15277650097074996,0.35312611430595314,0.17119978280762296,0.21502564733201082,0.1722627084925584,0.09652134346870861,0.07574136502384975,0.06976071189124185
53.024,0.15653595576064214,0.183288466963053,0.2967139540478507,0.11251320894598792,0.2883237763218539,0.2141072478268416,0.10824492925799327,0.10586231856884826,0.07163503586855818
53.274,0.12685026522296353,0.15832151725473756,0.302113281045451,0.0930988306931366,0.28698142472344246,0.22029443441513388,0.12818442147460407,0.09211001294052987,0.058402078545214745
53.524,0.26510235213857114,0.12311876475441327,0.3150166333879072,0.15925652797313908,0.24068294656054082,0.1967813371125828,0.1383506667949979,0.0584306703175849,0.04710792371389397
53.774,0.4439595670414371,0.09986794208501334,0.2790095172704064,0.3474786408987442,0.17632796468911036,0.14955479609798522,0.11561561824169143,0.03393917785629379,0.03738670252948394
54.024,0.5058165485069573,0.08145655011679839,0.20113470176602136,0.5397443831442991,0.12276529261235365,0.10337577783309215,0.07493518749257523,0.028440590340516932,0.02775043804969293
54.274,0.5190020999829998,0.06664200175448337,0.19321947604615414,0.5959743527093203,0.093153310182258,0.08766347108485646,0.051045173075218817,0.03661829800963763,0.023493859497806198
54.524,0.5447581263082781,0.05687608730901363,0.24851284686677713,0.5398078227952517,0.07815669022440319,0.10009974082768396,0.04547348627156558,0.05462625455611837,0.02611605702768405
54.774,0.5428478295302043,0.05042637418388728,0.3215741465127559,0.4184230851773645,0.06740029730014918,0.1427055770796749,0.058778905056382696,0.08392667202329222,0.0372090827703631
55.024,0.420750171545908,0.044822257885465816,0.4055237448659842,0.2585239175275872,0.07021497935671885,0.20102011307541956,0.08907688462656112,0.11194322844885847,0.056831393624700285
55.274,0.33891756463983547,0.06568828918931054,0.47833869082883274,0.14125954841540053,0.1197277806423945,0.183839341774878,0.09147714720436138,0.09236219457051663,0.05791626551006436
55.524,0.381924030733719,0.11819208231288171,0.484668388195284,0.10289455261219428,0.17142146587824778,0.16586491239757695,0.09728822158303449,0.06857669081454244,0.04758865389916545
55.774,0.36740053449374016,0.18206992245248527,0.42735540179200704,0.08544960894396963,0.22926312351213957,0.2006758080899075,0.14131021626789764,0.05936559182200985,0.04563004471483214
56.024,0.2864166042138839,0.22515788203858408,0.30644496607316574,0.06956284843146224,0.30934350783410813,0.24640869656322198,0.18846146158432558,0.05794723497889644,0.05630491026903559
56.274,0.22729828096128415,0.19794500622651592,0.21077872588478333,0.07723927075042258,0.37456293436178506,0.251630624368772,0.1834313569059937,0.06819926746277821,0.07210258968351312
56.524,0.27305159469472423,0.12446712831111965,0.21083706701284147,0.12087798197546822,0.35507783255127384,0.23158350364106395,0.143693789869857,0.08788971377120695,0.07537628791279787
56.774,0.38638570555323115,0.0691905774979257,0.2534140533337405,0.1990448514793035,0.26825175541761476,0.20328061863214902,0.10901910331847864,0.09426151531367041,0.06965671971368995
57.024,0.47679616842681366,0.045807726873540844,0.2751379285673952,0.2777348292463321,0.20024415329258136,0.16479752713554943,0.080085888800448,0.08471163833510141,0.0711788660212485
57.274,0.49720424131029256,0.043040880593068626,0.2891397929525982,0.2959074263648951,0.1761836511033224,0.1342075732719217,0.06158767437163865,0.07261989890028309,0.08278225031539951
57.524,0.4793935650213868,0.05113436228722076,0.35809087219886465,0.21884947768691193,0.1671397283284908,0.13839264535103035,0.07411729043854168,0.06427535491248866,0.09293120591186686
57.774,0.4880550364577226,0.057672986024117565,0.46631134588800627,0.10611530580930137,0.1513917209624281,0.17210172075506253,0.10816362903267282,0.06393809172238964,0.08770158656927722
58.024,0.49366855459005243,0.04905320135028079,0.4858408129660354,0.0816131655435098,0.1542788303683793,0.1834262388282729,0.10714355696157377,0.07628268186669915,0.07990585300732629
58.274,0.436778768357796,0.04012693212041807,0.4309605584569727,0.10034775538926759,0.19131762426970544,0.17668313017147363,0.07690950094027456,0.09977362923119901,0.08066361837901072
58.524,0.3234965482754508,0.04561807211814102,0.3512201959942687,0.12927233875114133,0.24818991294311854,0.16297020734698525,0.05018015141784425,0.11279005592914099,0.08464943827699019
58.774,0.22927281377024422,0.0910841401435481,0.2680520280332046,0.16433218417909343,0.2681911860668942,0.1775250998044478,0.0714884315104289,0.10603666829401891,0.08506035878587723
59.024,0.2098444068997667,0.16337089013646822,0.2238306544410637,0.18432871114816785,0.22231433539637951,0.25464372469800084,0.138527374964812,0.11611634973318881,0.08420962192878509
59.274,0.21467301564981464,0.20464318397233824,0.2460985315786466,0.17949083212180772,0.15494961116376524,0.32531639191020767,0.19017720724321913,0.1351391846669886,0.0825482950455505
59.524,0.18622455439214594,0.17680633317602074,0.30472043257713727,0.14998237434408776,0.1295214578854413,0.29758386006728693,0.1714294210164505,0.12615443905083634,0.07655683327299806
59.774,0.14841983051893465,0.12739527644527993,0.3675228095429501,0.1436172222785955,0.1645933056121947,0.20810329581768058,0.10260063972561861,0.10550265609206194,0.07418612781599797
60.024,0.18948269688315258,0.1027193791254252,0.39125568112562975,0.17668655607365935,0.18047638438016125,0.15807660215607186,0.05509503875477865,0.1029815634012932,0.07776811201473406
60.274,0.267116436719125,0.08837604360198616,0.3462675891695788,0.22445158289846015,0.14621653281604235,0.17274446632367776,0.05429996868428328,0.11844449763939446,0.08832800348001366
60.524,0.3151516189610119,0.07549724227229367,0.2812494046585995,0.27104739600938677,0.10759084850434796,0.21539374826381827,0.07980854960496048,0.1355851986588578,0.11183488859870121
60.774,0.27658933023982146,0.09977906116153885,0.16719066273559974,0.30154190394988745,0.12213445434450222,0.23239846559677996,0.11416094510082933,0.11823752049595061,0.13452424067879365
61.024,0.22920285309148036,0.15011257536286782,0.1125077581948848,0.3036043177321479,0.20922791150163964,0.19358127218011528,0.12398684335837451,0.06959442882174083,0.12341411013228407
61.274,0.22766065586697934,0.16167190647881546,0.12827632900612443,0.3038479426656444,0.28884676991779373,0.1626417582919445,0.11460491654545193,0.04803684174649255,0.09712850804413267
61.524,0.21340169528839556,0.12958755841290676,0.13449731414030597,0.3169832875795412,0.3026797351834325,0.16349665819457365,0.10984393485735218,0.05365272333722153,0.07501860582041693
61.774,0.1638599955409332,0.0831893770270708,0.13742410666768887,0.3544777955150662,0.24278946546603675,0.1923784761261872,0.12540965603080775,0.06696882009537948,0.061544801251974264
62.024,0.10583776633108542,0.05777539415361668,0.12921477455146071,0.3796862450712715,0.18269050261637945,0.23370161581534463,0.15314849717810908,0.08055311863723551,0.057639036871683966
62.274,0.07910130834576921,0.05918590939540121,0.09868639467431259,0.3261732553483827,0.2308368733768932,0.26992646006143173,0.1658492401790539,0.1040772198823778,0.058542106582236346
62.524,0.06862029987788014,0.07660305511768038,0.056559500582851925,0.21785250530822106,0.34562610179644565,0.31058295893885335,0.1788775078392506,0.13170545109960277,0.056570302524339484
62.774,0.056371413117127414,0.11263664920708087,0.03353795434878889,0.14959607377518655,0.3945825478357296,0.35175252387121686,0.21208652733636538,0.13966599653485143,0.05275190707202129
63.024,0.06838696045871297,0.15407038717255903,0.04302092952963345,0.1536214517670619,0.3616499378874905,0.3612869780412371,0.23151546064936032,0.12977151739187678,0.05622327503746391
63.274,0.15194176637964643,0.14855239430914455,0.08915579420626481,0.18745038353996646,0.308431602945805,0.3062966213825244,0.19190827405971536,0.11438834732280896,0.07124262244470028
63.524,0.27584741184837636,0.08678786516673177,0.18767735010713327,0.21449649942364102,0.28903080001224013,0.19887231173243192,0.10704400187853379,0.09182830985389814,0.08211870118542994
63.774,0.323986871492997,0.04255587325980818,0.24566770946524527,0.2361625187300738,0.2884929607932799,0.11846838594893684,0.05079998720695506,0.06766839874198177,0.07757127887668164
64.024,0.3089054792494732,0.033594403825243764,0.22387494797399737,0.26994202333746375,0.26382582030781637,0.1098247132964277,0.041980190716109034,0.06784452258031866,0.07224914562083978
64.274,0.3025971055881706,0.04036536157994665,0.1941186873972247,0.30858971006043084,0.20350101287096348,0.18004687344991063,0.07306845118133252,0.10697842226857811,0.07648734971395924
64.524,0.2948054049935911,0.04555706139190623,0.19077284722363227,0.31727500417690796,0.14127020734042448,0.2605093338202255,0.11737264686694364,0.1431366869532818,0.07989186317941452
64.774,0.280224688465922,0.03908912041493152,0.21746902149268188,0.3193074523087537,0.13500397421628973,0.24072441251453425,0.11929457480416443,0.12142983771036983,0.06981390554814312
65.024,0.2694486560848003,0.05234734907955439,0.2758051697401327,0.32867207198917076,0.15804730620535049,0.17027563659387093,0.08774030691579783,0.0825353296780731,0.05823197497557362
65.274,0.22173547469311103,0.09166259544189265,0.29390075588001485,0.343314487193443,0.17122912389683742,0.12432837298295527,0.06338948102278968,0.06093889196016565,0.05554830765199848
65.524,0.16080886265675412,0.13075765346941942,0.25680585025861286,0.36562609253267964,0.15857373868406435,0.13683474460787445,0.07865372742290623,0.0581810171849683,0.06184564981093146
65.774,0.1935052477808583,0.1454920389123032,0.2135095711782683,0.36362854027721564,0.12324226438369988,0.19490747635367364,0.13071710603270256,0.06419037032097104,0.0668834904460936
66.024,0.329162220338339,0.14113669854901656,0.21507241795324325,0.3409058127772123,0.08538460851858473,0.25185984701665537,0.17343739493892604,0.07842245207772935,0.06944512870196361
66.274,0.4301506218443828,0.1264262025081047,0.24237660598104246,0.32778314120555635,0.0676600792284941,0.27121102446715406,0.16832450650240482,0.10288651796474915,0.08231112684165334
66.524,0.43448006309217,0.09106717996023836,0.24678299919086702,0.31267827475474874,0.0733782794666805,0.23819459422989808,0.11427951568859096,0.12391507854130711,0.09612616784377259
66.774,0.4382812878889861,0.06282926726578061,0.26273886029824506,0.2997716797103839,0.0919802722234826,0.192145551256786,0.0714509512206903,0.12069460003609567,0.08685538267264728
67.024,0.47544135782349145,0.06266061303570636,0.30262934533779956,0.2860718518339533,0.11745055944589551,0.172847976809527,0.06976512960894436,0.10308284720058263,0.06455509046185724
67.274,0.46541074311285335,0.07835954075132023,0.33827680484440753,0.23697333194859202,0.1487260234864365,0.17659463114280066,0.08758943547956792,0.08900519566323273,0.04988005541316486
67.524,0.36269361506031994,0.10232851248617045,0.3255234354808527,0.1864461940993973,0.1760273951009718,0.19806196228800743,0.10847058758080785,0.08959137470719954,0.05267067447235008
67.774,0.22164263212531587,0.12508045802020254,0.26108111590471667,0.20156805705881223,0.1753453382519469,0.2533446851094999,0.14059573625964616,0.1127489488498539,0.06606168067556938
68.024,0.16406456506291386,0.12497557877757501,0.20802469059419876,0.25666117069190064,0.14004523561780394,0.31649389000902,0.1862419187014337,0.13025197130758626,0.06576261931818836
68.274,0.14641699744919257,0.10498742222093788,0.2137519568981667,0.23586211967012244,0.11173351294980619,0.3393745631712144,0.22322504619922304,0.11614951697199133,0.059329342902073166
68.524,0.12197920841946908,0.089493836782947,0.2695988789522613,0.16868584748654258,0.10943664150502103,0.33382516949684093,0.24206589009983423,0.09175927939700658,0.06602005787294128
68.774,0.14349296581161164,0.08430996735882412,0.32655641361723486,0.12064217364791593,0.12226315301152686,0.31890331093873825,0.23981966146430395,0.07908364947443419,0.07834767009548901
69.024,0.21673507177338894,0.08656207831608069,0.3073978795585976,0.14547367205716816,0.1422062654124306,0.30700540021105377,0.21346809620591156,0.09353730400514224,0.0801280254001849
69.274,0.2710834025037824,0.08724717897797114,0.2081028032501643,0.2648008029766191,0.15243302409239054,0.28576946305596906,0.16903609083403523,0.11673337222193385,0.07066778122237792
69.524,0.26711270703140216,0.07855623361243132,0.1523369799283568,0.362600907174485,0.13972282805069683,0.2556169667022498,0.13592174440744856,0.11969522229480124,0.06302532215706332
69.774,0.28438656843516713,0.06470387687425232,0.21114464289847315,0.3655852869000467,0.11014635823658932,0.22353648978916288,0.11993836190374267,0.10359812788542018,0.059768828757976906
70.024,0.38279028439233503,0.05015863359058848,0.3297884170640055,0.3178999881361622,0.07402589154211764,0.1954016559228894,0.11058582057873115,0.08481583534415828,0.05651557909844023
70.274,0.4835935849595639,0.05759981304995442,0.41276996468768756,0.28064127878811373,0.049863166517215556,0.18569057433156896,0.11488735317437447,0.07080322115719447,0.05356572084822292
70.524,0.46689875728716285,0.11105813470658318,0.383493185588848,0.2743141714424952,0.07810636504521598,0.19812587162129117,0.14233908779890636,0.05578678382238479,0.05568950833477102
70.774,0.3350620780328688,0.20424426091652684,0.25450759527273725,0.27007109917122785,0.17430421136092555,0.21836938628528405,0.17930909322041488,0.03906029306486916,0.0658673199900013
71.024,0.23381917313669418,0.2646024560164925,0.15476889907680177,0.25050698659738163,0.2613965110525151,0.22426757150473145,0.19205879825662633,0.032208773248105116,0.07885544062789718
71.274,0.22556357292375553,0.2404455752590316,0.146744303543013,0.22397412024846422,0.2762189913243698,0.2250958001285549,0.18339210309182566,0.04170369703672919,0.09071994177433718
71.524,0.2707171826110554,0.13118574703881725,0.20026352284202523,0.19493422540537622,0.2246858971536504,0.24379994520702372,0.1814974182829344,0.06230252692408929,0.1012139799133396
71.774,0.307364135700935,0.06462303659994081,0.258003847459413,0.14712166125872858,0.20336011238976642,0.2605816377862415,0.18319310380103404,0.07738853398520747,0.09788543760705565
72.024,0.2740642078539583,0.1291769398964137,0.2643017693011597,0.08822174996131939,0.26677031073792407,0.24183667325330724,0.16358458978593518,0.07825208346737209,0.07928424945351209
72.274,0.21762062315882558,0.2038064167959044,0.2508786134932105,0.05494418847922417,0.309784774014854,0.2158875722533246,0.14154194925051297,0.07434562300281163,0.0614860158046487
72.524,0.20202715152169612,0.23218954814851908,0.2720921208044412,0.060200720092400364,0.28767236644654703,0.20262372323620345,0.13206931535212155,0.07055440788408188,0.054199279753568814
72.774,0.22841103649199193,0.20171843882327908,0.31525783450992134,0.10769009864479694,0.21698576082795626,0.20930773436481645,0.13810715599443638,0.07120057837038,0.06479528649406678
73.024,0.22964061221609958,0.14146156511205119,0.2792516318231137,0.17963818863368788,0.18961669443233028,0.2384085381148403,0.15569512230496346,0.08271341580987683,0.0881479099113876
73.274,0.17830960829727993,0.11122578042029083,0.14069866644984505,0.28056028049725906,0.22564419035530034,0.2389800110182387,0.14926441274112187,0.08971559827711689,0.09045324398710847
73.524,0.20579219006050414,0.11147230657003063,0.08922454095047928,0.38600389172759453,0.21294959995300058,0.19802241511271496,0.12105255779004785,0.0769698573226671,0.07300802281356784
73.774,0.28347268143940363,0.11120410002495822,0.11633343046397517,0.41684147575408403,0.1918596274924743,0.17878640491637818,0.1141174522606956,0.06466895265568255,0.06090156315282466
74.024,0.34949814395422374,0.10366452837578863,0.1744952280874893,0.35137935788471714,0.1975650622790763,0.19648648140553765,0.12946787916012967,0.06701860224540802,0.05337677514270938
74.274,0.41908984032249386,0.09101795576626101,0.2924543811175017,0.24442968208347968,0.1975769149057115,0.2045135325066558,0.12895996338100307,0.07555356912565264,0.046347061971984786
74.524,0.4846886307543291,0.07368613893184711,0.41855055841917627,0.18328089906776482,0.16647768025518772,0.1824224303265622,0.1052110837081857,0.07721134661837653,0.04371646945816367
74.774,0.5037738316291483,0.05703739839947146,0.4654813127140506,0.18153479734425407,0.12853143739679213,0.16654372482083504,0.09212952403214372,0.0744142007886913,0.05008036896727303
75.024,0.44468288437672776,0.04740837032442996,0.40214588897031034,0.21761640629149184,0.10510244699991858,0.1942979065873738,0.11811578916977256,0.07618211741760136,0.06667380681164661
75.274,0.39188423773459613,0.05842428701593134,0.354800095716466,0.22822627465024578,0.0989905299846253,0.22733700922431754,0.146406160270961,0.08093084895335656,0.07819734799105897
75.524,0.43390179457580613,0.08589427158665813,0.42037434385678696,0.19758636896151824,0.10379747888021457,0.2005584782465868,0.12168860228693716,0.0788698759596497,0.06994384582789125
75.774,0.4568618526017424,0.11188781614845818,0.463345653823621,0.16733171890177984,0.11518726145613854,0.18457302911301035,0.1014666588005838,0.08310637031242656,0.06177122453727832
76.024,0.43265171353771187,0.11543703036322299,0.4550915254919208,0.1402469871441462,0.1156875457454691,0.20950531416404006,0.11486847467672899,0.0946368394873111,0.06090130924398873
76.274,0.4366678718887637,0.08026610281566653,0.45273898446037464,0.14206624643747362,0.09194316312303423,0.2133072025150551,0.1163526390759735,0.09695456343908163,0.06072392810011955
76.524,0.46329969205685145,0.04624609791407996,0.46016754270669014,0.16067348371429682,0.08423534989794408,0.1776468889749252,0.0852829350889041,0.09236395388602106,0.058723539215198364
76.774,0.42705418460232303,0.04829055549292402,0.4152805374508876,0.16685993707633723,0.1060588183925087,0.18120208541563124,0.0733347058748667,0.10786737954076454,0.05897620639822218
77.024,0.3140985641095638,0.08299018277473039,0.28657816749898,0.16289921555518938,0.15418370865468314,0.27155222396184275,0.12738849247626358,0.1441637314855792,0.05961258578297025
77.274,0.23419930356156335,0.09614656569142542,0.21142183645052232,0.15822898336019003,0.20126519278006846,0.32527946388004664,0.18936674593276948,0.13591271794727716,0.0515525560214469
77.524,0.2624038400448326,0.08085090843713938,0.2908081300820997,0.17723123448767594,0.21395224170489374,0.24432618241131715,0.1669283248779935,0.07739785753332358,0.039452991419243674
77.774,0.293667553044542,0.07685254090466528,0.3607651547254583,0.19209075869613992,0.21999587665560916,0.16901631222003197,0.12391309399619034,0.045103218223841654,0.03481948247810839
78.024,0.28143684230188204,0.08819911118233364,0.36316700542162084,0.1829628911863787,0.23992378450921337,0.15424866772267043,0.10346856939380623,0.050780098328864216,0.03935388844405486
78.274,0.2244311996895877,0.1022522883747389,0.2989775015430711,0.164812545800677,0.2695579270827459,0.18768399145967438,0.11470602744528896,0.07297796401438544,0.053581284263033616
78.524,0.15806330287049195,0.1009522092566585,0.21497627603702002,0.16790473154372504,0.2876223454108545,0.2181193346892902,0.13727547587183778,0.0808438588174524,0.07458037157506026
78.774,0.14099421500433293,0.09554942180144814,0.168869701764746,0.19895078997414556,0.2775478104714222,0.21506248039837342,0.1386295583114439,0.07643292208692949,0.09789502368914045
79.024,0.15483885600962838,0.1167688255675092,0.14632612082453356,0.22198929994361116,0.2482027157075353,0.22171540813770135,0.13807175926562348,0.08364364887207783,0.12324964691798929
79.274,0.23418583538376533,0.13927853421764835,0.19584082082540813,0.18785645345493815,0.2075250418081067,0.24291680606579444,0.14620222443097683,0.09671458163481758,0.13574732790061197
79.524,0.3321656105004831,0.12120024990062747,0.31411157984656085,0.12144764196908221,0.1687874662130634,0.23072544690666766,0.1315177379955217,0.09920770891114593,0.12147109822091694
79.774,0.3640918948462869,0.09113219013204905,0.3753403951312894,0.12213544655092438,0.12855330606614995,0.2121943671304541,0.10807800857132724,0.10411635855912674,0.09974198242162462
80.024,0.3398346701771039,0.06963226585682863,0.3550381491688567,0.17063349431571345,0.09730970583176493,0.23015471688681666,0.1067208478672859,0.12343386901953067,0.07931278679417156
80.274,0.3252999500159029,0.050096318821591046,0.3197950309272135,0.19996156754960037,0.09112040622514815,0.2737975290138863,0.12241283371822265,0.15138469529566365,0.06708281663249842
80.524,0.35437263753741216,0.02930047748588428,0.3373277735170434,0.17443269442529763,0.11715063187866809,0.2688755947500895,0.11875300597044888,0.1501225887796405,0.06306842096908999
80.774,0.36063831985984646,0.01713817624163502,0.38199450801846085,0.13733240029120505,0.16635517016581808,0.21446335979232725,0.09902177118645121,0.11544158860587611,0.05648459654014881
81.024,0.34087905458587325,0.017833570894319688,0.42154448652128007,0.12811618334349953,0.1977998350222946,0.16601262656719173,0.08321695880638084,0.08279566776081096,0.049317821730170595
81.274,0.32430619077072165,0.027152659753754346,0.44539942783099823,0.1489964328353646,0.1939307625507046,0.14491920069326272,0.07992317457494522,0.06499602611831752,0.04710939267827653
81.524,0.3101603726747135,0.03601173506605049,0.4271387824456088,0.19396794814428908,0.17137496797031215,0.14409500435188316,0.08582940933786791,0.05826559501401522,0.05199138278870092
81.774,0.27146730499938027,0.03499123461604874,0.37357881084820693,0.24707740389549832,0.15751801861941236,0.14292399206664627,0.0849333823944306,0.057990609672215615,0.06283295026453775
82.024,0.23538243132871117,0.02982148423567956,0.30061698035678724,0.26833359472970564,0.18489519774956403,0.1303629628050495,0.07109703482866055,0.05926592797638892,0.0703749484099076
82.274,0.27270334724504314,0.037881556975905395,0.2718719358044918,0.2488511212289655,0.24385551304242772,0.1252907817051264,0.07000848566821583,0.05528229603691059,0.065731655160416
82.524,0.2932633479471414,0.057192741231059614,0.26658211014635436,0.2926854947771149,0.25715546246577714,0.12062336974663423,0.07561350872380393,0.045009861022830285,0.05387006214236594
