x,kuiz1,kuiz2,delta,theta,alpha,beta,beta1,beta2,gamma
40.274,0.588504953550376,0.0009664959030296355,0.6932315627591427,0.2547206176586911,0.010428652134992788,0.004178324977785845,0.003685365423166271,0.0004929595546195734,8.603490194012976e-05
40.524,0.5467445399445338,0.0008841688142390819,0.7123510917608931,0.19870702689510356,0.008826150367241596,0.0035374791982339606,0.0030209469214043092,0.0005165322768296521,0.00020779979851964775
40.774,0.5670423670116528,0.0012266709110649494,0.8075393299179361,0.10536168394727495,0.007237754048244735,0.0036933162741974337,0.0023450254976280227,0.001348290776569411,0.0018429579993081173
41.024,0.7832828046327246,0.007415182434693181,0.8266516744970908,0.0831330897040959,0.038683947464117796,0.017841090629656064,0.008157475283894244,0.009683615345761822,0.014166276177000853
41.274,0.6139478511048193,0.02225768045283555,0.452910090951526,0.3951262683235557,0.08217097668075274,0.03417312808106166,0.01718986122224254,0.01698326685881912,0.02039699842043999
41.524,0.5566421077219745,0.028357856438404012,0.26095757804303404,0.589730255392578,0.09020959338805486,0.04167610967786616,0.02286898445539028,0.018807125222475886,0.015598657861619418
41.774,0.5709599039520222,0.0287722945274526,0.25364606307581045,0.5861659375900474,0.09028546426654672,0.052295027848830694,0.027993613792980675,0.024301414055850016,0.013697504595996116
42.024,0.5647771717459027,0.033474713394001016,0.2579504652711947,0.5456167464215942,0.10165274998645336,0.0710460742097151,0.03820312659769741,0.032842947612017684,0.015673011251907336
42.274,0.5330039272149348,0.05053427079482919,0.2551707215720086,0.4968231262130053,0.1309198935545877,0.09162689956408837,0.05452536627823178,0.037101533285856615,0.020072886974410144
42.524,0.5560087968853495,0.06351589919031635,0.3174075063034351,0.41242637820422096,0.14856795153313201,0.09189716423105873,0.06192695427853715,0.02997020995252158,0.02329764429029252
42.774,0.6818915269743782,0.045100171894308476,0.4890646521610561,0.3028994418253531,0.10574568217845341,0.07354432119276788,0.0518481559524407,0.021696165240327196,0.021393286594351166
43.024,0.7772789639512148,0.02513400695155254,0.6289791667372115,0.22282675741924615,0.05631409006219242,0.06642958841791449,0.045161507934441104,0.02126808048347342,0.018169928022531343
43.274,0.7783390584227989,0.02449358052077685,0.6964439326422467,0.15755418258057674,0.045611912502807425,0.06975115363798494,0.0459128881345554,0.02383826550342954,0.01746836830125756
43.524,0.7276480683329868,0.03493873528160268,0.7314705224259949,0.09361778811586884,0.06988044288359294,0.07518283624732609,0.05098667444806714,0.024196161799258993,0.01925128096283716
43.774,0.6911572114116904,0.03930021781008915,0.7389785062656387,0.06479261425243327,0.0939846736748938,0.07834474245599121,0.056361949385453365,0.021982793070537857,0.02146288176826117
44.024,0.6704942160076272,0.0388074332507843,0.687560481000136,0.10726405851290133,0.09370939701664388,0.08500802160817894,0.06161758689950519,0.023390434708673764,0.023195584335405646
44.274,0.6307132023369817,0.043295701801739986,0.5920994255471185,0.18869602659830903,0.0843498298117117,0.1038097671491779,0.07262013198605298,0.031189635163124924,0.025734739604939594
44.524,0.5519709049626395,0.04956102493331596,0.4960463256585199,0.2543085552458519,0.07495398293950181,0.14291057490038703,0.09238053783167043,0.0505300370687166,0.02846529333884631
44.774,0.4455518034025927,0.05144876860062246,0.40298718025089003,0.2752188815942631,0.06237273868921446,0.19747482015834936,0.11101013690059972,0.08646468325774963,0.03211223980069552
45.024,0.3441612750642281,0.06068522963311507,0.29829243716386256,0.30365096178513384,0.057606997074350706,0.24139695391119978,0.12246919626897149,0.1189277576422283,0.041267097817294617
45.274,0.3628997116753843,0.06829154511183305,0.328028395033,0.30232045528638285,0.06302592098867557,0.21996995568726163,0.11150022766484097,0.10846972802242064,0.04448524821179547
45.524,0.49917792817006224,0.049670828928302435,0.5244517623465215,0.2151493438384884,0.057181885999104204,0.14469215697667992,0.07416221084540724,0.07052994613127272,0.03457211687479501
45.774,0.5599977029651534,0.0313249832634189,0.6662559809217251,0.14629413879161454,0.04477126294721764,0.09483920991502101,0.04695766289849474,0.04788154701652626,0.02793498090687292
46.024,0.5534264370254753,0.03474823973014876,0.6698223545252183,0.13225684971428928,0.049482199907674135,0.08146695802886773,0.04323863393973102,0.03822832408913671,0.02837456347117907
46.274,0.5595443752318758,0.04886330169696176,0.5974916311562469,0.15273639998034594,0.07621233671540574,0.08663276677701304,0.04915420802349938,0.037478558753513684,0.031713334778096756
46.524,0.5418121889841924,0.052002094196294195,0.5273456912607468,0.2019837533060402,0.11063004481717191,0.08963713939741878,0.047722434488058046,0.04191470490936072,0.0324315150893125
46.774,0.4429254912148328,0.038529400463938504,0.4271120369352834,0.31366052608518186,0.11844136075188914,0.08267131802551099,0.04173014626263479,0.04094117176287622,0.028270836382775947
47.024,0.34965707079534514,0.028135653591153997,0.3183068442228313,0.44712176156244854,0.09917659124083106,0.07976152056368847,0.04541398513299687,0.03434753543069162,0.02498086531988525
47.274,0.31821010839531827,0.026429252193457577,0.2533387225685748,0.5289074694909615,0.08456285123449235,0.09209584665544149,0.06212796949430635,0.029967877161135154,0.024909788203355498
47.524,0.2891884041765835,0.046504016661407764,0.25698695580877917,0.4912252905803265,0.09475031978970261,0.1268082249027746,0.09442824424816867,0.032379980654605914,0.026095735712806243
47.774,0.33886348074403017,0.09585694629216815,0.4173623397550887,0.28464773815649,0.11922736787331678,0.14996961575207743,0.11488871726631783,0.03508089848575957,0.02397160118500096
48.024,0.4678616460914531,0.11180809733538954,0.5985209358287462,0.13697936972213137,0.11397306087731973,0.12808207901447277,0.09705974450061323,0.031022334513859506,0.02046869407698059
48.274,0.5431013688276416,0.09269620275139047,0.635042890403058,0.1365918440596891,0.09863490702122074,0.10211187175818148,0.0725792204458127,0.02953265131236878,0.02018002329139438
48.524,0.5675425623744127,0.0707975090620888,0.535931574711997,0.24279799320850862,0.09137993535686902,0.09819378632751717,0.062037638800995436,0.03615614752652175,0.024333472148950718
48.774,0.5706664487289165,0.07534525732331505,0.3736100213551829,0.36995897437169545,0.09328785471227294,0.12877784021976718,0.07418270473190644,0.05459513548786074,0.03168522364884516
49.024,0.57906726719947,0.09285326700924004,0.3214302512188316,0.37134307887255047,0.09876649840900652,0.1618385767511088,0.08537758838754177,0.07646098836356696,0.03287101548310257
49.274,0.5774889738086056,0.08230842314175027,0.35932616152305086,0.3243634660751473,0.10336832981333939,0.17174233777320727,0.08841263925550662,0.08332969851770064,0.02594008927367045
49.524,0.5562177358388926,0.06190133897333756,0.36870286127324414,0.2972401878677364,0.11776896817474292,0.16934889297569405,0.09327775083004758,0.07607114214564642,0.01948460762344053
49.774,0.511371767852626,0.05027221514916346,0.3491287764847883,0.2750869241573058,0.14275792668461623,0.1658070957997259,0.09422341642956804,0.07158367937015792,0.01891241882942627
50.024,0.4734060569328702,0.0408829118557198,0.3391172739115807,0.26898986604928277,0.16430257998593792,0.16319338140818823,0.08249220635202094,0.08070117505616735,0.02419392840884426
50.274,0.47097869324379804,0.027715142587815104,0.32892778889667706,0.31805730727210474,0.15447876667253357,0.15195751757551462,0.058955999914455326,0.0930015176610593,0.03147129898416503
50.524,0.44944594429439844,0.024634787933129572,0.28834507592830366,0.39789642980762596,0.13157742703826916,0.1288887047486879,0.045523507774738486,0.08336519697394947,0.034900004889481424
50.774,0.3658271279782877,0.03077699686414047,0.26123650262929676,0.46624626096289096,0.12396945346295529,0.10424379970509252,0.04187885381685003,0.06236494588824248,0.03470818516830024
51.024,0.31516647045469676,0.049586692634727064,0.2955759488719828,0.443435061927895,0.13193018367249995,0.09636575490339783,0.049909490100903606,0.04645626480249423,0.030013869571204145
51.274,0.3238324406404188,0.09785192745665505,0.33498542443397333,0.33237049205105984,0.18842908618847976,0.1168075682251916,0.07250171929238645,0.04430584893280514,0.022682797034228184
51.524,0.3347957022639791,0.14657877403408348,0.34752780876743206,0.2197655810170793,0.26701780859330515,0.14308378314697323,0.09175657105559175,0.05132721209138146,0.020017174731503808
51.774,0.3420243084738591,0.14927671217156757,0.37303107828867754,0.168317710506375,0.2745637607666054,0.15494888256678113,0.09893336147817519,0.05601552108860594,0.023711347411721
52.024,0.3573378994645172,0.10273109243111053,0.4304346820343122,0.19438598608590055,0.1830962400516186,0.15340783818596265,0.09942883784560469,0.05397900034035796,0.029324484502326054
52.274,0.3488219880990003,0.06692298137811231,0.4206297969842244,0.26300288802147714,0.09712869469498878,0.15577087422310065,0.0980562817430208,0.05771459248007985,0.0333068762154272
52.524,0.3172268399253809,0.07450506369083644,0.3379681865063123,0.32727687618070755,0.08370058951172643,0.16860734182336629,0.08848312278070364,0.08012421904266262,0.03781835095075654
52.774,0.28628931170709276,0.09626133872366945,0.2609202145096218,0.36498222661696267,0.12616325753972887,0.17553726926231367,0.06669973540335539,0.10883753385895828,0.04415308086259529
53.024,0.26948998955276027,0.09545909922911457,0.25397257557067293,0.3533106688340361,0.17534102029350854,0.15837973371334804,0.05225963389960253,0.10612009981374555,0.044289226730860234
53.274,0.3118774783269604,0.09618421475789785,0.3193188490176094,0.3038050262296259,0.2032023732521711,0.12105041812623112,0.048110458846045145,0.072939959280186,0.03404577460357161
53.524,0.36722243256690634,0.12218545606293608,0.35101775514694405,0.2706816660169207,0.2234052276872107,0.1007625226359627,0.0469885069016238,0.05377401573433887,0.02418393570673283
53.774,0.385739183197943,0.14865839132968967,0.32691457232337834,0.2613434365998826,0.244251844556572,0.10503092672068089,0.050948912635105016,0.05408201408557589,0.022008018041377274
54.024,0.38034674990955253,0.154099307780799,0.31594643136809797,0.23907624607153383,0.2627144366999868,0.12865523383807817,0.06865443423146525,0.06000079960661287,0.027101323059058272
54.274,0.33554011621243485,0.12506102001914055,0.33525019836805775,0.1808742621995319,0.2545909841368058,0.16610028976752556,0.10400190784742244,0.06209838192010313,0.03683420340120261
54.524,0.26191790150761357,0.09487316402754571,0.33104980155225155,0.15461469159207722,0.21513152079980633,0.21286230272693726,0.1523077347617608,0.06055456796517646,0.043288858282716496
54.774,0.2160573172900032,0.10097487088344972,0.2549058718088519,0.2182276536460757,0.183477229291279,0.26748778913185883,0.20330696523603678,0.064180823895822,0.04562251034481247
55.024,0.2261161885467361,0.10457054767350916,0.1385625190306289,0.32918779795964764,0.16512004673860167,0.2871494537715901,0.21337514257759824,0.0737743111939918,0.047833681437841835
55.274,0.2825614997186282,0.09366270945606645,0.12978163312554106,0.35893292680216105,0.16840336124270938,0.2593808972947152,0.17577044153734103,0.0836104557573742,0.05076069282713785
55.524,0.3095866268789082,0.09742719307720533,0.22505507027207924,0.3129349963980924,0.1661859532661657,0.23253726946437908,0.146159177537817,0.08637809192656211,0.05223828804660351
55.774,0.28385422445780306,0.10675904009015082,0.31776106435180024,0.278159223560334,0.13958374527522419,0.21171160324490912,0.136877338972558,0.07483426427235108,0.04847071982900473
56.024,0.22513971882195166,0.10718018458264249,0.34444155661224374,0.2925800958171867,0.11504981862958753,0.19713745164554566,0.13954737999322014,0.05759007165232549,0.04396227552644871
56.274,0.15919974112924237,0.11279193882554586,0.3141776938784321,0.2873921144247358,0.10256903816831357,0.22128805841883764,0.1642422870568567,0.05704577136198088,0.04451413683940933
56.524,0.12988538944557854,0.1275215305047827,0.26584818828015055,0.2533785677980418,0.09379378867088883,0.27952264348536304,0.1960003958611147,0.08352224762424836,0.046650279661915886
56.774,0.21768260031016282,0.11113789951694066,0.24892312925599672,0.29057899457219266,0.09783265332204774,0.27173373281369745,0.16641191461496707,0.10532181819873043,0.04204172292285721
57.024,0.32668290126973387,0.07570803180099338,0.2655102679795433,0.34101721842411536,0.0998544617594713,0.20070354534905688,0.10538759017210526,0.09531595517695154,0.03579620547784022
57.274,0.374658147437519,0.056976864436785395,0.3112173912084914,0.33727450316968915,0.1001313938895613,0.14732348833835215,0.07149703579881807,0.07582645253953416,0.03641334215739713
57.524,0.3728159753579767,0.05021954051648441,0.3443560474610891,0.3199542869974368,0.10956344134864993,0.1323690060889126,0.06601467627727926,0.06635432981163335,0.04764282829913782
57.774,0.3302450331175103,0.0451927216144221,0.31784049902799405,0.2996533672162393,0.12666747726557664,0.17461045563338762,0.10372158610585534,0.0708888695275323,0.06688252161733811
58.024,0.2640450719026527,0.053953690145593876,0.24206145033512882,0.25286569089354277,0.1378595655195103,0.2880734019593662,0.2150079381195921,0.07306546383977412,0.07603287103892498
58.274,0.23507944476323328,0.08562743142304237,0.2164362172238069,0.22724789726167802,0.14192645838288281,0.3443929200802294,0.28130219400847833,0.06309072607175108,0.0635320583598255
58.524,0.2535549287259158,0.10416496032096641,0.23247616473846833,0.2814100516990287,0.15523176905505534,0.27753257615133226,0.218879427538286,0.05865314861304624,0.047480756521356526
58.774,0.268782882802129,0.09582316505929368,0.2506546074105303,0.3460209913156438,0.16150008400360052,0.18740772241856543,0.12667425939424098,0.060733463024324454,0.03762611970964868
59.024,0.2530220357976142,0.08662262476860595,0.24769656117185143,0.35284621264175037,0.16217451452912016,0.15182790064380491,0.09175601620099622,0.06007188444280876,0.03310206934939662
59.274,0.2142467901569894,0.0985024465348565,0.2275537936368239,0.3017381729267264,0.17314502386247285,0.17708510467116412,0.12372288229759756,0.0533622223735665,0.03501027939714818
59.524,0.20053364079352634,0.1134112353839441,0.2374312629111991,0.25246623980325394,0.1821408010631896,0.22002696109119252,0.17697233731192089,0.0430546237792717,0.041784997374052085
59.774,0.33334454990623563,0.08675135595188349,0.3455514983778946,0.25038140610283754,0.13601909364752576,0.19478127918353486,0.1646727656091423,0.03010851357439257,0.03748766518342393
60.024,0.5233354086937868,0.05508562190300832,0.5023028848563118,0.23902953684318293,0.07327465599485243,0.13175956997378868,0.11280065107898436,0.018958918894804316,0.026293726165476386
60.274,0.6438399499437951,0.04820303164095055,0.5759764349685594,0.22406384573973048,0.04545219481916036,0.09794134602043611,0.08307577036012324,0.014865575660312878,0.02323969820636363
60.524,0.6691483354977844,0.06432156239373102,0.5400926755182726,0.24278134887018435,0.054441760062997856,0.0990704892153718,0.08004748735911939,0.01902300185625238,0.02971467762348249
60.774,0.5681844573200571,0.10184467188563369,0.3781910888539935,0.2880874607851282,0.12570971492785474,0.13648744304003188,0.10471256067687906,0.03177488236315278,0.03986454338564033
61.024,0.37521414134223885,0.13237805389242074,0.21064878419292832,0.2828395398710375,0.23113920068374544,0.19045626076384806,0.14966602747174462,0.040790233292103545,0.03845386218423287
61.274,0.27803134747499786,0.13873690028969593,0.22616683788955666,0.21205832462739735,0.25961623338641077,0.22634686759300954,0.1868054315932258,0.03954143599978369,0.031109957094956533
61.524,0.28762330294015775,0.14879605101825796,0.30587860180987714,0.1600318301192152,0.23313955579386303,0.25218379400104746,0.20931662748357044,0.04286716651747719,0.032422784526805276
61.774,0.2897022948991391,0.14512532579276768,0.3166261600673696,0.15870687242866452,0.18502662178114912,0.24672224056208808,0.19439918316406854,0.05232305739801959,0.034829241867363914
62.024,0.2329142713225814,0.12429730947094067,0.24478486153857704,0.21467171007783992,0.15051082239311694,0.23504744993746882,0.16435373373241113,0.0706937162050577,0.034375508233722596
62.274,0.20823320566078415,0.11231935042589768,0.2227749207603863,0.2775688730492109,0.1363979967276398,0.254959211284784,0.15519399181967306,0.09976521946511094,0.03377900668829258
62.524,0.2427402122927144,0.1168648238839533,0.2613343546494388,0.2577352854472825,0.13556440291298463,0.2899016928369892,0.16799526336093812,0.12190642947605106,0.03154757697085505
62.774,0.24600417288998236,0.11265276250842723,0.3294723982196557,0.1884664227549426,0.13843709772339496,0.28622800047101377,0.16358327163423786,0.12264472883677588,0.029758785121794373
63.024,0.20484556050268812,0.09448112568065897,0.3751772575018413,0.18845760612658127,0.1324415693091303,0.22163965129451307,0.11839456063056407,0.10324509066394903,0.03159819472252646
63.274,0.21246800333152074,0.07914846687572104,0.3402516304244681,0.289333461878892,0.11663195382082289,0.14929465843658585,0.0739952262121571,0.07529943222442875,0.03353793489149745
63.524,0.29059058533359966,0.07996087471518651,0.28767141984631495,0.3988390993560267,0.10389356175974364,0.11758836267594973,0.0645426254488127,0.05304573722713699,0.0330519997700083
63.774,0.3654498741519305,0.09037699303541687,0.27265877262037874,0.4234032421219787,0.11034000830467483,0.11942824887797746,0.07612988919802015,0.04329835967995727,0.030847220982328505
64.024,0.34461323714019637,0.08763059220104835,0.2975425986088989,0.3361910808364747,0.1774278082407088,0.1245752419978171,0.07745097103896259,0.04712427095885452,0.028921474542701744
64.274,0.26163809485914097,0.06895087793007622,0.3106250831999675,0.23927103952735201,0.27567005009710743,0.12989874229324821,0.07278493040967629,0.057113811883571924,0.030029930688422
64.524,0.24746765234184634,0.06651009566877154,0.28822677474624575,0.20101166338097623,0.3121119994974685,0.15140175385193375,0.08263081451865902,0.06877093933327472,0.03654085626217253
64.774,0.29259630295412464,0.08870526759720365,0.27742098425346096,0.17852380831598877,0.2902314001508275,0.18458713418973843,0.09739222926114688,0.08719490492859158,0.05052044674020771
65.024,0.3403498734403196,0.1069063538779437,0.2992058925160321,0.1456504067698531,0.24626098898133947,0.2093182784328378,0.10067623751721629,0.10864204091562146,0.06772337924355933
65.274,0.3665576091266542,0.08324668229505573,0.32580353074193663,0.18442950675667363,0.1608414077252405,0.2083972870530675,0.09947185068558755,0.10892543636747998,0.06747692317809068
65.524,0.38504733585676115,0.053813400778449025,0.2848730685489961,0.3325348125136441,0.09613979351969965,0.1869385680141654,0.09910086637832906,0.08783770163583633,0.04897926170974084
65.774,0.39125283214242834,0.05401408882626801,0.22136874478591945,0.45524263256715786,0.09835033665615843,0.16726911173898518,0.09764670293593948,0.06962240880304567,0.03468397344225918
66.024,0.3689660895137601,0.08257346619472108,0.18146025234800678,0.4877002810610099,0.1297206466293285,0.16680608728423765,0.10652732305092623,0.06027876423331145,0.030479329699962726
66.274,0.3141184358117182,0.13905519724267806,0.17606681708391822,0.415523852403065,0.15134297292706156,0.2035676838398896,0.144440838821843,0.0591268450180465,0.03597041257526667
66.524,0.24167622022883822,0.20080415984548497,0.19789038120926727,0.29605611030204854,0.1654772115514142,0.2722675922057108,0.2044470287602043,0.06782056344550644,0.05111215957560183
66.774,0.16782665040329897,0.20207238826556706,0.1781559350611228,0.22903169988319788,0.1732745621564862,0.32079653900628996,0.2364227766030701,0.08437376240321985,0.07245905694713305
67.024,0.08338815286266767,0.13241516291560934,0.09561364729848197,0.25191186129368964,0.17371422350573873,0.2812556635367603,0.18691478169785605,0.09434088183890428,0.08863101189632504
67.274,0.049511488113373296,0.10365304774792017,0.08227839137197158,0.28601476613254506,0.2096572442220718,0.19917211855146905,0.11092623322265913,0.08824588532880989,0.08672056917833097
67.524,0.07303636789387014,0.12408529705068906,0.14423423850589845,0.27958116492846713,0.2667800889218309,0.15052444866100365,0.07553495647981283,0.07498949218119082,0.07790773350348644
67.774,0.10483583688263944,0.1363121587432644,0.169637579523818,0.2608881322785341,0.29043926872343995,0.13614718259476238,0.07248530126580335,0.06366188132895903,0.07503822124630397
68.024,0.1518326401817637,0.11982045669701591,0.1649615577004319,0.25647380298822453,0.2668732510386617,0.13533949270782364,0.07749937676188765,0.057840115945935994,0.08237883473136805
68.274,0.24099023972679132,0.08342916375057642,0.19258073405671142,0.2659916982474495,0.23176571983644265,0.12458322736994203,0.06765844461635455,0.0569247827535875,0.09145804189597005
68.524,0.30868100989778813,0.05365277285650432,0.25003863777343427,0.24649547842323674,0.26194238365436384,0.10255782662191193,0.047744137265854934,0.05481368935605701,0.08602165664030209
68.774,0.28042398443167005,0.04515967167593975,0.25103038638554875,0.2147029100544652,0.3371810159138405,0.09793035339716386,0.04461593494845271,0.05331441844871117,0.06908445158941764
69.024,0.21285034342866768,0.054997012027793786,0.21182100497304415,0.2150064892091566,0.33737188593439477,0.1469598409325743,0.08571776063180804,0.06124208030076628,0.05306271013061231
69.274,0.22398257179391154,0.06362060771218332,0.2287688590137037,0.23739232473175306,0.23969142784433925,0.21952867245328275,0.14804721333974852,0.0714814591135342,0.04208004589304033
69.524,0.3012784660119882,0.06500019975696326,0.2720979822843696,0.26240816525935484,0.1851483527798862,0.22626089174532651,0.15764893356803533,0.06861195817729117,0.03601675679268478
69.774,0.33910430072283876,0.07947877173179128,0.26732743234672374,0.3010743342326693,0.19425500619087202,0.18975002058271292,0.13010473950404178,0.0596452810786712,0.03901587874360878
70.024,0.3058436132524286,0.11010615579773926,0.23041533914641757,0.33138440108334255,0.2040213253657541,0.1798205405386131,0.12761469035545886,0.0522058501831543,0.04803636602108285
70.274,0.26816202224247376,0.12133847759561325,0.22688374400062672,0.3058632736463843,0.18395003302602017,0.21634698511298942,0.17128447078529263,0.04506251432769673,0.05367501890225144
70.524,0.2952014423871052,0.08731523043824758,0.292590106442689,0.23300150780528686,0.1478386440183975,0.2398818329713568,0.2016944652324933,0.03818736773886352,0.04839228744784882
70.774,0.3278268991291838,0.05049834413890202,0.3680503115454788,0.17935988656814741,0.12616706439206712,0.21447138908114177,0.17619057232449598,0.03828081675664582,0.04037890321455484
71.024,0.29184913292122455,0.04868132741959883,0.4108700267842385,0.15304593985907214,0.13836568405983432,0.18776881582477745,0.13376454579136052,0.05400427003341694,0.03891874762374218
71.274,0.21625529652640704,0.07765680601682616,0.3931785347390308,0.13641697020687482,0.19933628966286293,0.19873836632413455,0.1107958955474333,0.08794247077670125,0.041572876063794964
71.524,0.18905877392052722,0.09951429346864071,0.3076088811329716,0.1460131901323168,0.24747350199939408,0.23917708578110677,0.11280759696142638,0.12636948881968035,0.04382314632432503
71.774,0.2520309348387188,0.09174214788115943,0.2563955579280706,0.17624518856988453,0.20358987714718355,0.27227386969188644,0.13073673067146208,0.1415371390204244,0.04697793523240864
72.024,0.3545820205691298,0.0672931748229131,0.3406508296990572,0.17091670622822477,0.10554702052189482,0.27828158135306597,0.1636298122827099,0.11465176907035603,0.051688599719946625
72.274,0.3961873009193452,0.06125825775334252,0.44582607323294404,0.12882907421473422,0.05605124935221471,0.27393666277299056,0.1984211975719491,0.07551546520104142,0.05208243368076331
72.524,0.3707869376594366,0.0886379048459851,0.46155600408714037,0.09405412845939803,0.07953305352605454,0.27255937451655193,0.2198624915769347,0.05269688293961724,0.049942201139497114
72.774,0.3098912120187723,0.16248347941292957,0.3765181023234439,0.089516736246409,0.1982010135991533,0.24141228608771742,0.20145665910772043,0.039955626979996973,0.047833337339546554
73.024,0.2726994710487456,0.2525515918488473,0.2842303632024868,0.10664669770354829,0.34226212975219295,0.1839989254666123,0.15303671024120166,0.030962215225410615,0.04408417332591472
73.274,0.2668744378277992,0.27822705447876767,0.25212835544872747,0.12009148601722602,0.3834359470487518,0.1737524631548487,0.14007732180042712,0.03367514135442156,0.04222427758008527
73.524,0.2539876200340699,0.23049317000683334,0.24675591159756463,0.12055297653199636,0.34695147711751106,0.2055315189116964,0.1564585044388423,0.049073014472854073,0.04593559070301344
73.774,0.2886067678817247,0.12855768160535175,0.32698342862824253,0.11016530591777816,0.26700834939289014,0.2094506036227491,0.14589898997230277,0.06355161365044631,0.05143003969670516
74.024,0.3621985411498995,0.05902646127356908,0.4067475733948892,0.12059675047435041,0.21234054521025814,0.16636648547967933,0.1105955428567466,0.05577094262293275,0.04720014873416991
74.274,0.3220293737158471,0.04274556871382362,0.3774037926812286,0.12661766555266007,0.2391469001002595,0.1342522414048156,0.09565368895616266,0.03859855244865296,0.03507190233543989
74.524,0.1835568587815019,0.03966815833648784,0.3260004024320959,0.09638184673071822,0.3164507770161766,0.13210118964401177,0.10375537150551618,0.028345818138495564,0.02658390329740031
74.774,0.08737659671504344,0.04487829499571641,0.32530870818296953,0.06305346871786217,0.38091614062420864,0.14066493188353135,0.11378463306731884,0.0268802988162125,0.027120003130488343
75.024,0.0851253267697066,0.06164919009256664,0.33182040538049895,0.07107439635136588,0.3882733758268524,0.15348730743366135,0.12226362882541236,0.03122367860824904,0.03312269482507567
75.274,0.13358520293094275,0.10085974744707998,0.29555794559930976,0.14141136764374973,0.3319482245397337,0.18240143942051526,0.14255338780083962,0.03984805161967559,0.040181678777135646
75.524,0.18904417081952196,0.1434554941339176,0.2448513350455361,0.25246777375904705,0.22842874102490598,0.2109116446261933,0.16262676548538377,0.048284879140809506,0.045733688211373955
75.774,0.27317363138775974,0.13051026469550364,0.27831984973871804,0.3030523966477952,0.15843632632092144,0.1864513846019232,0.13712340759698166,0.04932797700494163,0.046801600813954805
76.024,0.36191362806714733,0.07961042838205783,0.3785330707823351,0.2496660432162845,0.16828582169408746,0.13635918080454235,0.0834303985008486,0.052928782303693744,0.04454269154001138
76.274,0.39196435653262296,0.06079573040456468,0.4276170808806852,0.18951412621822136,0.2048836911735665,0.12395987687558323,0.05922516742089818,0.06473470945468503,0.04423951486484921
76.524,0.3152911529557392,0.09633058349855272,0.3387184581006843,0.23162719567210757,0.22898382830694275,0.1475504355697863,0.07592588702565112,0.07162454854413514,0.0463819676558217
76.774,0.19851093080170776,0.14770612674475198,0.18270630811951608,0.3879727993056438,0.19826498168503826,0.16377755790729456,0.10749786107317737,0.05627969683411718,0.042511485069491595
77.024,0.20471422316677623,0.15136922024032853,0.1358711393995007,0.4827433002377103,0.15617487798217575,0.16165939947479518,0.1197652545195636,0.0418941449552316,0.035686751883216385
77.274,0.2955161580869037,0.1202770442142628,0.17514674842490155,0.47159044887917484,0.14177164531095893,0.1616812477726008,0.11373744723706858,0.047943800535532204,0.034755335396910586
77.524,0.37619292156040884,0.0809409349389139,0.22866545904916827,0.38336617711570403,0.16711557597069568,0.1778509709080223,0.10556804127001619,0.0722829296380061,0.038417582694553185
77.774,0.35280613662696386,0.07404748444675249,0.22005537954838292,0.2557188776280927,0.24743651055336868,0.22731080548720398,0.12884451210473583,0.09846629338246807,0.04018966248944382
78.024,0.2720425127537028,0.10973397894741314,0.14546928696093028,0.21993852545982834,0.31034680492738553,0.2546440443336982,0.16275158960514913,0.09189245472854911,0.03595189168735235
78.274,0.3034334517840642,0.1178520768901344,0.18458631402925071,0.2731868400631194,0.257610638219718,0.20652007376838352,0.14888879911816008,0.057631274650223406,0.02848951379099527
78.524,0.40398253201642176,0.08925093218435493,0.37711464296946945,0.2594527816601544,0.1498670478305225,0.15199986370555765,0.12149650844958237,0.030503355255975275,0.024848208790794916
78.774,0.45710193183891096,0.06701063817988062,0.5406540636733927,0.19098929105219345,0.08380656584969912,0.1376207891142847,0.11652524105517244,0.021095548059112238,0.027949808129642244
79.024,0.43832989266805233,0.07256685294459109,0.5695345159493421,0.16451063141812078,0.07526858828640977,0.14430884742732616,0.12121124604112332,0.023097601386202874,0.03439568181447951
79.274,0.37686319962218107,0.11397287273229598,0.45761387649021434,0.2291094678986304,0.1156470702134159,0.14069007624909466,0.11051503431652357,0.030175041932571065,0.0380314881480968
79.524,0.32104701647517303,0.17597361459115926,0.3294310283474429,0.3053741613199721,0.1717421703060071,0.13495480625493977,0.09295715040297454,0.041997655851965195,0.03676166499831688
79.774,0.2758218593757968,0.20634980488448085,0.286126559619684,0.2917222094395855,0.19341750274877464,0.1794893841603078,0.1169892499284368,0.06250013423187097,0.03793777584672978
80.024,0.22177986008065415,0.16723530956274815,0.2668648890850685,0.2256604344030141,0.17992768515098104,0.2654788743134548,0.17312269668139083,0.09235617763206397,0.0445354407577757
80.274,0.21586932578806364,0.09481717820774659,0.2634810062623432,0.18505618461615794,0.16914007813411422,0.2945084180105447,0.18292001596748841,0.11158840204305635,0.050920642299882635
80.524,0.26979668075465163,0.04947735552872411,0.310066000422529,0.18639674190429048,0.160413690465879,0.24835997073064686,0.13635581573540828,0.11200415499523853,0.05328631705443162
80.774,0.31998353724838835,0.040756929175313414,0.38416369980101267,0.18973740902005257,0.15049793585435706,0.19732258374001765,0.08818525285353268,0.109137330886485,0.050301009685017925
81.024,0.3225937257533905,0.05678646700307412,0.44875258018903924,0.171791126807281,0.15187088735911364,0.161016419974651,0.05908851793115035,0.1019279020435006,0.04400054237423936
